id_publicacion,contenido,n_likes,id_emprendimiento
629,Aventura al aire libre! Únete este viernes en Popayán. #ExploraNaturaleza,7,34
630,¡Explora y aprende! Campamento este domingo. #ExploraNaturaleza #Cauca,5,34
631,Explora Naturaleza en acción. Campamento este sábado! #CaucaVerde,6,34
632,¡Conecta con la naturaleza! Evento este viernes. #ExploraNaturaleza,7,34
633,Campamento educativo este domingo en Popayán! #ExploraNaturaleza,5,34
634,¡Aventura en la naturaleza! Campamento este sábado. #ExploraNaturaleza,6,34
635,"Explora Naturaleza organiza campamentos educativos en Cauca. Este sábado, únete a nuestra aventura en Popayán y aprende sobre la naturaleza. ¡Vive la experiencia! Visita exploranaturaleza.com #ExploraNaturaleza #CaucaVerde #Aventura",10,34
636,¿Amas la naturaleza? En Explora Naturaleza ofrecemos campamentos para aprender al aire libre. Ven este viernes a nuestro evento en Cauca y descubre el entorno. ¡Inscríbete! #ExploraNaturaleza #Sostenibilidad,9,34
637,"Nuestros campamentos en Cauca conectan a jóvenes con la naturaleza. Este domingo, participa en Popayán y disfruta de actividades educativas. ¡Explora con nosotros! Visita exploranaturaleza.com #ExploraNaturaleza #Cauca #Aventura",10,34
638,"Explora Naturaleza lleva la aventura a Cauca. Este sábado, ven a nuestro campamento y descubre la biodiversidad de la región. ¡Cupo limitado! #ExploraNaturaleza #CaucaVerde #Educación",9,34
639,"En Explora Naturaleza, conectamos a la comunidad con el entorno. Este mes, 35 jóvenes de Popayán participaron en nuestro campamento, aprendiendo sobre biodiversidad y conservación. Estas experiencias inspiran. Únete a nuestro próximo evento este sábado y explora Cauca. ¡Visita exploranaturaleza.com! #ExploraNaturaleza #CaucaVerde #Aventura #Sostenibilidad",14,34
640,"Explora Naturaleza fomenta la educación ambiental en Cauca. Desde 2024, hemos llevado a 120 personas a campamentos en Popayán, Silvia y Piendamó, enseñando sobre ecosistemas. Nuestros eventos son pura aventura. Ven este domingo. #ExploraNaturaleza #Sostenibilidad #Cauca #Educación",13,34
641,"El pasado fin de semana, Explora Naturaleza organizó un campamento en Popayán donde 25 jóvenes disfrutaron de caminatas y talleres sobre fauna. Estas actividades promueven el amor por la naturaleza. Únete a nuestro próximo evento el viernes. #ExploraNaturaleza #CaucaVerde #Aventura",14,34
642,"Explora Naturaleza une a la comunidad con la naturaleza. En nuestro último campamento, 20 personas de Cauca aprendieron sobre conservación en un entorno natural. Este sábado, te invitamos a nuestro evento en Popayán. ¡Ven y explora! #ExploraNaturaleza #Cauca #Educación",13,34
643,"Con Explora Naturaleza, cada campamento es una lección. Nuestros eventos en Cauca han reunido a más de 80 personas este año, desde Popayán hasta Totoró, descubriendo la biodiversidad. Únete a nuestro campamento este domingo. #ExploraNaturaleza #CaucaVerde #Aventura",14,34
644,"Explora Naturaleza celebró el Día de la Biodiversidad en Popayán con un campamento que reunió a 70 personas, incluyendo estudiantes y familias. Durante el fin de semana, realizamos caminatas, talleres de conservación y observación de aves, conectando a todos con la naturaleza. Desde 2024, hemos llevado a 200 personas a campamentos en Cauca, desde Popayán hasta Santander de Quilichao. Gracias al apoyo de la comunidad, seguimos creciendo. Únete a nuestro próximo campamento el sábado 15 de noviembre y vive la aventura. ¡Reserva en exploranaturaleza.com! Sigue nuestro TikTok para más detalles. #ExploraNaturaleza #CaucaVerde #Aventura #Sostenibilidad",19,34
645,"En Explora Naturaleza, nuestro compromiso es educar sobre la naturaleza en Cauca. En 2025, hemos reunido a 150 personas in campamentos desde Popayán hasta Cajibío, enseñando sobre ecosistemas y sostenibilidad. El pasado domingo, 40 participantes exploraron un bosque y aprendieron sobre flora local. También compartimos un video en TikTok sobre nuestras actividades. Invitamos a todos a nuestro campamento del 20 de febrero, donde seguiremos descubriendo. ¡Cupo limitado! #ExploraNaturaleza #CaucaVerde #Educación #Aventura",20,34
646,"Explora Naturaleza sigue inspirando en Cauca. En nuestro último evento, el 10 de marzo, 50 personas de Popayán, Silvia y Piendamó participaron en un campamento con caminatas y talleres ambientales. Estas experiencias fortalecen el respeto por la naturaleza. Desde que empezamos, hemos conectado a más de 250 personas con el entorno. Agradecemos a todos por su apoyo. Únete a nuestro próximo campamento el 15 de abril y explora con nosotros. Sigue nuestro Instagram, TikTok y Facebook para más información. #ExploraNaturaleza #Cauca #Aventura #Sostenibilidad",19,34
647,¡Guarda la memoria! Taller de tradiciones este sábado. #MemoriaViva #Cauca,4,35
648,Rescata lo nuestro! Evento digital este viernes in Popayán. #MemoriaViva,5,35
649,¡Tradiciones vivas! Taller este domingo en Cauca. #MemoriaViva #Cultura,4,35
650,Memoria Viva archiva la cultura. Únete este sábado! #Tradiciones #Cauca,5,35
651,¡Historias que perduran! Taller este viernes. #MemoriaViva #Popayán,4,35
652,Preserva lo local. Evento digital este domingo! #MemoriaViva #Cauca,5,35
653,¡Cultura en digital! Taller este sábado en Popayán. #MemoriaViva,4,35
654,"Memoria Viva archiva las tradiciones de Cauca. Este sábado, únete a nuestro taller en Popayán y comparte historias locales para nuestro archivo digital. ¡Preserva la cultura! Visita memoriaviva.com #MemoriaViva #Cauca #Cultura #Tradiciones",7,35
655,¿Quieres salvar las tradiciones? En Memoria Viva creamos un archivo digital. Ven a nuestro evento este viernes en Cauca y comparte relatos locales. ¡Inscríbete! #MemoriaViva #CaucaVerde #Cultura,8,35
656,"Nuestros talleres en Cauca rescatan la memoria local. Este domingo, participa y ayuda a digitalizar tradiciones caucanas. ¡Haz historia! Visita memoriaviva.com #MemoriaViva #Tradiciones #Cauca",7,35
657,"Memoria Viva guarda el legado de Cauca. Este sábado, ven a nuestro taller y contribuye a nuestro archivo digital de tradiciones. ¡Cupo limitado! #MemoriaViva #Cauca #Cultura",8,35
658,"En Memoria Viva, preservamos la cultura de Cauca. Este mes, 30 personas en Popayán compartieron relatos y fotos para nuestro archivo digital, rescatando tradiciones locales. Estas historias son nuestro legado. Únete a nuestro próximo taller este sábado y contribuye. ¡Visita memoriaviva.com! #MemoriaViva #Cauca #Cultura #Tradiciones",10,35
659,"Memoria Viva crea un archivo digital de tradiciones en Cauca. Desde 2024, hemos recopilado 200 historias en la región, desde Popayán hasta Silvia, con 100 colaboradores. Nuestros talleres unen generaciones. Ven a nuestro evento este domingo. #MemoriaViva #CaucaVerde #Cultura #Popayán",11,35
660,"El pasado fin de semana, Memoria Viva organizó un taller en Popayán donde 25 personas digitalizaron cuentos y canciones tradicionales. Estas acciones preservan nuestra identidad. Únete a nuestro próximo evento el viernes en Cauca. #MemoriaViva #Tradiciones #Cauca",10,35
661,"Memoria Viva conecta a comunidades con su pasado. En nuestro último taller, 20 personas de Cauca compartieron tradiciones para nuestro archivo digital. Este sábado, te invitamos a nuestro evento en Popayán para seguir rescatando. ¡Ven y participa! #MemoriaViva #Cauca #Cultura",11,35
662,"Con Memoria Viva, cada historia cuenta. Nuestros talleres en Cauca han reunido a más de 80 personas este año, desde Popayán hasta Totoró, archivando tradiciones locales. Únete a nuestro evento este domingo y ayuda a preservar la memoria. #MemoriaViva #CaucaVerde #Tradiciones",10,35
663,"Memoria Viva celebró el Día de la Cultura en Popayán con un evento que reunió a 60 personas, incluyendo ancianos y jóvenes. Durante el día, recopilamos 50 relatos, fotos y canciones para nuestro archivo digital, preservando la riqueza de Cauca. Desde 2024, hemos digitalizado 300 tradiciones en la región, desde Popayán hasta Santander de Quilichao, con 150 colaboradores. Gracias al apoyo de la comunidad, seguimos creciendo. Únete a nuestro próximo taller el sábado 15 de noviembre y comparte tu historia. ¡Reserva en memoriaviva.com! Sigue nuestro Instagram y Facebook para más detalles. #MemoriaViva #Cauca #Cultura #Tradiciones",13,35
664,"En Memoria Viva, nuestro compromiso es preservar las tradiciones de Cauca. En 2025, hemos reunido a 120 personas en la región, desde Popayán hasta Piendamó, archivando relatos y costumbres en nuestro archivo digital. El pasado domingo, 40 participantes compartieron tradiciones en un taller, fortaleciendo la memoria colectiva. También lanzamos un video en Instagram con historias caucanas. Invitamos a todos a nuestro evento del 20 de febrero, donde seguiremos rescatando. ¡Cupo limitado! #MemoriaViva #CaucaVerde #Cultura #Tradiciones",14,35
665,"Memoria Viva sigue fortaleciendo la identidad de Cauca. En nuestro último evento, el 10 de marzo, 50 personas de Popayán, Silvia y Cajibío participaron en un taller donde digitalizaron canciones y relatos tradicionales. Estas acciones preservan nuestro legado. Desde que empezamos, hemos involucrado a más de 200 personas en la región. Agradecemos a todos por su apoyo. Únete a nuestro próximo taller el 15 de abril y comparte tu historia. Sigue nuestro Instagram y Facebook para más información. #MemoriaViva #Cauca #Tradiciones #Cultura",13,35
666,¡Moda sostenible! Compra ropa reciclada este sábado. #ReutilizaModa #Silvia,2,36
667,Estilo con propósito! Visita nuestra tienda este viernes. #ReutilizaModa,3,36
668,¡Ropa única! Feria de moda este domingo en Silvia. #ReutilizaModa #Cauca,2,36
669,Reutiliza Moda crea diseño local. Tienda este sábado! #ModaSostenible,3,36
670,¡Recicla y brilla! Compra este viernes en Cauca. #ReutilizaModa,2,36
671,Moda con historia. Tienda abierta este domingo! #ReutilizaModa #Silvia,3,36
672,¡Estilo reciclado! Feria este sábado. #ReutilizaModa #CaucaVerde,2,36
673,"Reutiliza Moda transforma ropa en Silvia. Este sábado, visita nuestra tienda y descubre diseños únicos hechos con materiales reciclados. ¡Apoya la moda sostenible! Sigue nuestro TikTok. #ReutilizaModa #Cauca #ModaSostenible #Silvia",4,36
674,¿Amas la moda consciente? En Reutiliza Moda creamos prendas recicladas. Ven a nuestra feria este viernes en Silvia y encuentra estilo local. ¡Inscríbete! #ReutilizaModa #CaucaVerde,5,36
675,"Nuestra tienda en Silvia ofrece ropa reciclada con diseño caucano. Este domingo, participa en nuestra feria y apoya la sostenibilidad. ¡Viste con propósito! #ReutilizaModa #ModaSostenible",4,36
676,"Reutiliza Moda da nueva vida a la ropa. Este sábado, ven a nuestra tienda en Silvia y descubre prendas únicas. ¡Cupo limitado! #ReutilizaModa #Cauca #Sostenibilidad",5,36
677,"En Reutiliza Moda, creamos moda sostenible en Silvia. Este mes, 15 artesanos transformaron ropa usada en prendas únicas, apoyando la economía local. Cada diseño cuenta una historia. Visita nuestra próxima tienda este sábado y descubre nuestra colección. ¡Sigue nuestro Instagram! #ReutilizaModa #Cauca #ModaSostenible #Silvia",6,36
678,"Reutiliza Moda promueve la sostenibilidad en Silvia. Desde 2024, hemos reciclado 200 prendas, creando diseños locales con 10 artesanos. Nuestras ferias son espacios de creatividad. Ven a nuestra tienda este domingo y apoya la moda consciente. #ReutilizaModa #CaucaVerde #ModaSostenible",7,36
679,"El pasado fin de semana, Reutiliza Moda organizó una feria en Silvia donde 12 artesanos exhibieron ropa reciclada. Estas iniciativas cuidan el planeta y apoyan lo local. Únete a nuestra próxima tienda el viernes y descubre diseños únicos. #ReutilizaModa #Silvia #Sostenibilidad",6,36
680,"Reutiliza Moda une a la comunidad con la moda sostenible. En nuestra última feria, 10 artesanos de Silvia vendieron prendas recicladas a 40 visitantes. Este sábado, te invitamos a nuestra tienda para seguir apoyando lo local. ¡Ven y viste! #ReutilizaModa #Cauca #ModaSostenible",7,36
681,"Con Reutiliza Moda, cada prenda tiene una segunda vida. Nuestras ferias en Silvia han apoyado a más de 20 artesanos este año, creando ropa reciclada con diseño caucano. Únete a nuestra tienda este domingo y descubre la moda consciente. #ReutilizaModa #CaucaVerde #Sostenibilidad",6,36
682,"Reutiliza Moda celebró el Día de la Moda Sostenible en Silvia con una feria que reunió a 50 personas, incluyendo artesanos y compradores. Durante el día, 15 creadores exhibieron prendas recicladas, desde chaquetas hasta bolsos, todas hechas con materiales reutilizados. Desde 2024, hemos transformado 300 prendas en Silvia, apoyando a 25 artesanos y promoviendo la sostenibilidad. Gracias al apoyo de la comunidad, seguimos creciendo. Visita nuestra próxima tienda el sábado 15 de noviembre y descubre la moda consciente. ¡Sigue nuestro TikTok para más detalles! Juntos, cambiamos el futuro de la moda. #ReutilizaModa #Cauca #ModaSostenible #Silvia",8,36
683,"En Reutiliza Moda, nuestro compromiso es transformar la moda en Silvia. En 2025, hemos apoyado a 20 artesanos que han reciclado 250 prendas, creando diseños únicos. El pasado domingo, 30 personas visitaron nuestra feria, comprando ropa sostenible. También lanzamos un video en TikTok mostrando nuestro proceso creativo. Invitamos a todos a nuestra tienda del 20 de febrero, donde seguiremos promoviendo la moda consciente. ¡Cupo limitado! #ReutilizaModa #CaucaVerde #ModaSostenible #Silvia",9,36
684,"Reutiliza Moda sigue creciendo en Silvia. En nuestro último evento, el 10 de marzo, 40 personas participaron en una feria donde 12 artesanos exhibieron ropa reciclada, desde vestidos hasta accesorios. Estas acciones cuidan el planeta y fortalecen la economía local. Desde que empezamos, hemos apoyado a más de 30 artesanos y reciclado 400 prendas. Agradecemos a todos por su apoyo. Únete a nuestra próxima tienda el 15 de abril y viste sostenible. Sigue nuestro Instagram y TikTok para más información. #ReutilizaModa #Cauca #ModaSostenible #Silvia",8,36
685,¡Fútbol une! Torneo juvenil este sábado en Sucre. #FútbolComunidades #Cauca,4,37
686,Juega por la integración! Evento este viernes. #FútbolComunidades,5,37
687,¡Gol de comunidad! Torneo este domingo en Cauca. #FútbolComunidades,4,37
688,Fútbol Comunidades conecta jóvenes. Torneo este sábado! #Integración,5,37
