id_publicacion,contenido,n_likes,id_emprendimiento
1117,"En Piendamó, Mujeres del Campo apoya a agricultoras con talleres gratuitos sobre técnicas sostenibles. Cultivan alimentos sanos y protegen el medio ambiente. Cada cosecha es un paso hacia la equidad. Síguenos en Instagram y participa en Puracé. #MujeresDelCampo #CampoVivo #Cauca",8,59
1118,"El sábado pasado, Mujeres del Campo organizó un taller en Santana de Quilichao para 40 agricultoras. Aprendieron a usar biofertilizantes y a diversificar cultivos. Este trabajo fortalece sus comunidades y la tierra. Mira los detalles en Facebook y apóyanos en Guapi. #MujeresDelCampo #AgroSostenible",9,59
1119,"El pasado fin de semana, Mujeres del Campo reunió a 50 agricultoras en Santander de Quilichao para un taller de agricultura sostenible. Plantaron maíz y hortalizas usando técnicas orgánicas, y aprendieron a crear compost con desechos naturales. Una participante, Ana, dijo que ahora puede vender sus productos en el mercado. En Mujeres del Campo, creemos que las agricultoras son clave para un Cauca verde. Ver sus cultivos crecer fue emocionante. Mira el video en Instagram y únete a nuestra próxima sesión en Balboa. #MujeresDelCampo #AgroSostenible #Cauca #MujeresAgricultoras",12,59
1120,"Mujeres del Campo lleva dos años apoyando a agricultoras en el Cauca. En municipios como Inzá, La Sierra y El Tambo, hemos capacitado a más de 300 mujeres en técnicas sostenibles, desde cultivos orgánicos hasta manejo de agua. Nuestros talleres gratuitos promueven la autonomía y la protección del medio ambiente. Cada cosecha fortalece a las comunidades rurales. Apóyanos compartiendo nuestro contenido en Facebook. ¡Próxima parada: Sucre! #MujeresDelCampo #CampoVivo #Cauca #AgroSostenible",11,59
1121,"En Mujeres del Campo, cada semilla es un sueño. En nuestra reciente visita a Patía, 40 agricultoras aprendieron a diversificar cultivos y usar biofertilizantes. Una madre, Luz, compartió que su huerto ahora alimenta a su familia and genera ingresos. Nuestros talleres también fomentan la sororidad, creando redes de apoyo entre mujeres. Estas acciones cuidan la tierra y empoderan. Mira los testimonios en Instagram y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #MujeresDelCampo #MujeresAgricultoras #AgroSostenible #Cauca",13,59
1122,¡Foro comunitario en Popayán! #ComunidadActiva,4,60
1123,Decide en Silvia. ¡Únete! #Participación,3,60
1124,Taller de diálogo en Totoró. #ComunidadActiva,5,60
1125,Tu voz cuenta en Cajibío. #DemocraciaViva,3,60
1126,¡Gratis! Foro en Morales. #ComunidadActiva,4,60
1127,Unidos en Patía. #TomaDeDecisiones,5,60
1128,Foro ciudadano en Piendamó. #ComunidadActiva,3,60
1129,"En Comunidad Activa, organizamos foros en Popayán para que la comunidad decida junta. ¡Tu opinión importa! Súmate a nuestros eventos. #ComunidadActiva #Participación #Cauca",7,60
1130,¡Decide en Silvia! Comunidad Activa crea espacios para la toma de decisiones colectivas. Únete al diálogo. #ComunidadActiva #DemocraciaViva,8,60
1131,"En Totoró, Comunidad Activa fomenta la participación ciudadana con foros abiertos. Juntos, construimos soluciones. ¡Inscríbete! #ComunidadActiva #TomaDeDecisiones",6,60
1132,"Este fin de semana, foro en Morales. Comunidad Activa te invita a compartir ideas y decidir. ¡Ven! #ComunidadActiva #ParticipaciónCiudadana",7,60
1133,"Comunidad Activa fortalece la democracia en el Cauca con foros comunitarios. En Popayán, reunimos a vecinos para debatir y decidir sobre el futuro de sus comunidades. Nuestros espacios promueven la colaboración y la inclusión. ¡Únete a nuestro próximo foro en Silvia! #ComunidadActiva #Participación #Cauca",9,60
1134,"En Totoró, Comunidad Activa organizó un foro con 40 participantes que discutieron soluciones para mejorar su municipio. Desde jóvenes hasta mayores, todos aportaron ideas. Estos diálogos crean cambio real. Mira el video en TikTok y ven a Cajibío. #ComunidadActiva #DemocraciaViva #TomaDeDecisiones",8,60
1135,"La comunidad decide el futuro. En Morales, Comunidad Activa reúne a ciudadanos para debatir temas clave y proponer soluciones. Nuestros foros fomentan la unidad y la acción colectiva. Apóyanos en Facebook y únete a nuestra próxima sesión en Patía. #ComunidadActiva #ParticipaciónCiudadana #Cauca",10,60
1136,"En Piendamó, Comunidad Activa crea espacios donde todos pueden opinar y decidir. Nuestros foros gratuitos empoderan a las comunidades para liderar el cambio. Cada idea cuenta para un Cauca mejor. Síguenos en TikTok y participa en Puracé. #ComunidadActiva #TomaDeDecisiones #DemocraciaViva",8,60
1137,"El sábado pasado, Comunidad Activa realizó un foro en Santana de Quilichao con 50 participantes. Debatieron sobre educación y medio ambiente, y propusieron proyectos comunitarios. Estos espacios fortalecen la democracia. Mira las fotos en Facebook y apóyanos en Guapi. #ComunidadActiva #Participación",9,60
1138,"El pasado fin de semana, Comunidad Activa reunió a 60 personas en Santander de Quilichao para un foro comunitario. Durante tres horas, debatieron sobre acceso al agua y educación, y crearon un plan para presentar a las autoridades locales. Desde líderes indígenas hasta estudiantes, todos aportaron ideas valiosas. En Comunidad Activa, creemos que la toma de decisiones colectiva construye comunidades más fuertes. Ver la energía del grupo fue inspirador. Mira el video en TikTok y únete a nuestro próximo foro en Balboa. ¡Tu voz es clave! #ComunidadActiva #ParticipaciónCiudadana #Cauca #DemocraciaViva",12,60
1139,"Comunidad Activa lleva dos años promoviendo la participación ciudadana en el Cauca. En municipios como Inzá, La Sierra y El Tambo, hemos organizado más de 25 foros, reuniendo a 700 personas para discutir temas como salud, medio ambiente y educación. Nuestros espacios gratuitos empoderan a las comunidades para decidir su futuro. Este trabajo fortalece la democracia y la cohesión social. Apóyanos compartiendo nuestro contenido en Facebook. ¡Próxima parada: Sucre! #ComunidadActiva #TomaDeDecisiones #Cauca #Participación",11,60
1140,"En Comunidad Activa, cada foro es un paso hacia el cambio. En nuestra reciente visita a Patía, 50 personas participaron en un diálogo sobre desarrollo sostenible. Una joven, María, propuso un proyecto de reciclaje comunitario que fue aplaudido por todos. Nuestras dinámicas, desde mesas de trabajo hasta votaciones, fomentan la colaboración y el liderazgo. Estas acciones hacen que las comunidades sean más unidas y activas. Mira los testimonios en TikTok y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #ComunidadActiva #DemocraciaViva #ParticipaciónCiudadana #Cauca",13,60
1141,¡Taller LGBTI en Popayán! #ArcoírisPopayán,7,61
1142,Espacio seguro en Silvia. ¡Únete! #Diversidad,4,61
1143,Sensibilización en Totoró. #ArcoírisPopayán,9,61
1144,Celebra la diversidad en Cajibío. #Inclusión,6,61
1145,¡Gratis! Foro en Morales. #ArcoírisPopayán,3,61
1146,Amor sin límites en Patía. #Diversidad,10,61
1147,Taller en Piendamó. #ArcoírisPopayán,5,61
1148,"En Arcoíris Popayán, creamos espacios seguros para la comunidad LGBTI. Nuestros talleres en Popayán promueven la inclusión. ¡Súmate! #ArcoírisPopayán #Diversidad #Cauca",8,61
1149,¡Taller de sensibilización en Silvia! Arcoíris Popayán fomenta el respeto a la diversidad. Únete y sé parte del cambio. #ArcoírisPopayán #Inclusión,4,61
1150,"En Totoró, Arcoíris Popayán organiza talleres para visibilizar a la comunidad LGBTI. Juntos, construimos equidad. ¡Inscríbete! #ArcoírisPopayán #Diversidad",7,61
1151,"Este fin de semana, foro en Morales. Arcoíris Popayán te invita a celebrar la diversidad. ¡Ven! #ArcoírisPopayán #Inclusión #Cauca",9,61
1152,"Arcoíris Popayán es un espacio seguro para la comunidad LGBTI en el Cauca. En Popayán, nuestros talleres de sensibilización promueven el respeto y la inclusión, creando comunidades más diversas. Cada voz cuenta para un mundo mejor. ¡Únete a nuestro próximo evento en Silvia! #ArcoírisPopayán #Diversidad #Cauca",6,61
1153,"En Totoró, Arcoíris Popayán reunió a 30 personas en un taller sobre inclusión LGBTI. Compartimos historias y herramientas para combatir la discriminación. Estos espacios fortalecen la equidad. Mira las fotos en Instagram y ven a Cajibío. #ArcoírisPopayán #Inclusión #Diversidad",10,61
1154,"La diversidad nos une. En Morales, Arcoíris Popayán organiza talleres para sensibilizar sobre los derechos LGBTI. Nuestros eventos fomentan el respeto y la sororidad en las comunidades. Apóyanos en Facebook y únete a Patía. #ArcoírisPopayán #Diversidad #Inclusión",5,61
1155,"En Piendamó, Arcoíris Popayán crea espacios de diálogo para la comunidad LGBTI. Nuestros talleres gratuitos enseñan sobre tolerancia y derechos humanos, empoderando a todos. Síguenos en Instagram y participa en Puracé. #ArcoírisPopayán #Cauca #Inclusión",8,61
1156,"El sábado pasado, Arcoíris Popayán organizó un foro en Santana de Quilichao con 40 participantes. Discutimos la importancia de la inclusión LGBTI y compartimos experiencias. Estos eventos cambian vidas. Mira los detalles en Facebook y apóyanos en Guapi. #ArcoírisPopayán #Diversidad",3,61
1157,"El pasado fin de semana, Arcoíris Popayán reunió a 50 personas en Santander de Quilichao para un taller de sensibilización LGBTI. Durante dos días, compartimos historias, debatimos sobre derechos y creamos estrategias para promover la inclusión en el Cauca. Una joven, Laura, compartió cómo estos espacios le dieron confianza para ser ella misma. En Arcoíris Popayán, creemos que la diversidad fortalece a las comunidades. Ver la unión del grupo fue inspirador. Mira el video en Instagram y únete a nuestro próximo evento en Balboa. ¡Celebra la diversidad! #ArcoírisPopayán #Inclusión #Cauca #Diversidad",7,61
1158,"Arcoíris Popayán lleva dos años creando espacios seguros para la comunidad LGBTI en el Cauca. En municipios como Inzá, La Sierra y El Tambo, hemos realizado más de 20 talleres, sensibilizando a 500 personas sobre inclusión y derechos humanos. Nuestros eventos gratuitos rompen prejuicios y fomentan el respeto. Este trabajo construye un Cauca más equitativo. Apóyanos compartiendo nuestro contenido en Facebook. ¡Próxima parada: Sucre! #ArcoírisPopayán #Diversidad #Cauca #Inclusión",4,61
1159,"En Arcoíris Popayán, cada taller es un paso hacia la igualdad. En nuestra reciente visita a Patía, 45 personas participaron en un foro sobre inclusión LGBTI. Un líder comunitario, Carlos, propuso crear un grupo de apoyo local. Nuestras dinámicas, desde charlas hasta actividades grupales, inspiran a las comunidades a abrazar la diversidad. Estas acciones transforman el Cauca. Mira los testimonios en Instagram and apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #ArcoírisPopayán #Diversidad #Inclusión #Cauca",9,61
1160,¡Ritmos afro en Guapi! #RaícesAfro,6,62
1161,Taller de tambores en Timbiquí. #CulturaAfro,3,62
1162,Vibra con nosotros en Popayán. #RaícesAfro,8,62
1163,Percusión en López de Micay. #Afrocolombiano,5,62
1164,¡Gratis! Clase en Santander. #RaícesAfro,10,62
1165,Sonidos de Guapi. #CulturaViva,4,62
1166,Taller en El Bordo. #RaícesAfro,7,62
1167,"En Raíces Afro, celebramos la cultura afrocolombiana con talleres de percusión en Guapi. ¡Aprende ritmos tradicionales! #RaícesAfro #CulturaAfro #Cauca",9,62
1168,¡Toca el tambor en Timbiquí! Raíces Afro promueve nuestra herencia afro con clases gratuitas. #RaícesAfro #Afrocolombiano,6,62
1169,"En Popayán, Raíces Afro enseña ritmos afrocolombianos para conectar con nuestras raíces. ¡Inscríbete! #RaícesAfro #CulturaViva",4,62
1170,"Este fin de semana, taller en Santander de Quilichao. Raíces Afro te invita a vibrar con la percusión afro. #RaícesAfro #CulturaAfro",8,62
1171,"Raíces Afro lleva la cultura afrocolombiana al corazón del Cauca. En Guapi, nuestros talleres de percusión enseñan ritmos como currulao y bunde, conectando a la comunidad con su herencia. Cada tamborazo es un grito de identidad. ¡Únete a nuestra próxima sesión en Timbiquí! #RaícesAfro #CulturaAfro #Cauca",5,62
1172,"En López de Micay, Raíces Afro reunió a 25 personas para un taller de percusión afrocolombiana. Aprendieron ritmos tradicionales y compartieron historias de sus ancestros. Estos espacios fortalecen nuestra identidad. Mira las fotos en TikTok y ven a Popayán. #RaícesAfro #Afrocolombiano #CulturaViva",10,62
1173,"La música afro une generaciones. En Santander de Quilichao, Raíces Afro organiza talleres donde jóvenes y mayores tocan tambores y celebran su herencia. Nuestros eventos preservan la cultura afrocolombiana. Apóyanos en Instagram y únete a Guapi. #RaícesAfro #CulturaAfro #Cauca",3,62
1174,"En El Bordo, Raíces Afro promueve la cultura afrocolombiana con talleres gratuitos de percusión. Cada ritmo cuenta una historia de resistencia y alegría. Participa y lleva la música en tu corazón. Síguenos en TikTok y ven a Timbiquí. #RaícesAfro #Afrocolombiano #CulturaViva",7,62
1175,"El sábado pasado, Raíces Afro organizó un taller en Guapi con 30 participantes. Tocaron currulao y bailaron al son de los tambores. Estos eventos celebran nuestra herencia afrocolombiana. Mira los detalles en Instagram y apóyanos en López de Micay. #RaícesAfro #CulturaAfro #Cauca",9,62
1176,"El pasado fin de semana, Raíces Afro reunió a 40 personas en Guapi para un taller de percusión afrocolombiana. Durante tres horas, aprendieron ritmos como currulao y juga, guiados por músicos tradicionales. El evento cerró con una presentación comunitaria que llenó de alegría las calles. En Raíces Afro, creemos que la música es resistencia y unión. Ver a jóvenes y mayores tocando juntos fue inolvidable. Mira el video en TikTok and únete a nuestro próximo taller en Timbiquí. ¡Siente el ritmo! #RaícesAfro #CulturaAfro #Cauca #Afrocolombiano",6,62
1177,"Raíces Afro lleva dos años promoviendo la cultura afrocolombiana en el Cauca. En comunidades como Guapi, Timbiquí y López de Micay, hemos capacitado a más de 200 personas en percusión tradicional. Nuestros talleres gratuitos no solo enseñan música, sino que fortalecen la identidad y el orgullo afro. Cada tamborazo es un homenaje a nuestros ancestros. Apóyanos compartiendo nuestro contenido en Instagram. ¡Próxima parada: Popayán! #RaícesAfro #CulturaViva #Cauca #Afrocolombiano",4,62
1178,"En Raíces Afro, cada tambor cuenta una historia. En nuestra reciente visita a Santander de Quilichao, 35 participantes aprendieron ritmos afrocolombianos y compartieron sus experiencias como descendientes afro. Una joven, María, dijo que tocar el tambor le conectó con sus raíces. Nuestros talleres fomentan la comunidad y el respeto por la cultura afrocolombiana. Estas acciones transforman el Cauca. Mira los testimonios en TikTok y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #RaícesAfro #CulturaAfro #Afrocolombiano #Cauca",8,62
